customer_id,engagement_score,billing_stability,tenure_months,avg_session_seconds,monthly_spend_usd,support_tickets_90d,late_payments_12m,marketing_emails_opened_30d,region,plan_type,primary_device,churned_next_month
1084,74.62649258046515,0.33431804372251783,24,455,,2,2,5,Northeast,Basic,Tablet,1.0
1722,78.18182964741887,0.4705010854829581,31,314,113.93714493829988,1,0,3,South,Standard,Mobile,0.0
1789,19.8188148102785,0.4952305292006824,14,38,91.17891030088906,1,2,1,West,Basic,Desktop,1.0
1107,66.14775119285365,0.7254648550929554,25,194,56.46727698338677,2,0,2,Midwest,Standard,Desktop,1.0
315,77.30762519221649,0.489964764394856,25,426,,2,0,1,Mountain,Basic,Mobile,0.0
1702,56.913238752672704,0.442505101993473,39,179,56.00196849456393,1,1,6,Midwest,Basic,Desktop,1.0
283,52.08124358554065,0.6900280677860341,24,305,43.763650872008185,2,2,3,South,Standard,Desktop,0.0
1713,87.58498868037559,0.430916258436085,26,481,113.84625730155737,2,1,2,Northeast,Basic,,1.0
2125,29.436952978596693,,11,143,54.73086810784655,1,1,3,Midwest,Standard,Desktop,0.0
2773,61.69415085463796,0.5468064594694382,37,321,45.24833464759729,1,0,2,Midwest,Standard,,0.0
643,31.433819976803136,0.4879356920233379,18,101,90.23032294301463,1,2,2,West,Standard,Desktop,1.0
2699,52.581789156423426,0.5421601667661711,31,385,82.3527170361401,1,1,3,Mountain,Basic,Mobile,
812,59.657338262339934,0.6720840822291121,23,275,48.38152909335846,2,0,4,Midwest,Standard,Mobile,
2980,47.93586113886727,0.5019740162489327,18,279,42.663920570789976,3,0,3,Midwest,Standard,,1.0
2365,64.90066158855707,0.8725950667775755,40,182,47.08861865802695,1,1,2,South,Pro,Mobile,0.0
2905,40.66203760996735,0.7407003369315882,14,48,55.204290596549434,0,2,2,South,Standard,Mobile,0.0
2422,55.07241495161001,0.4670091927627556,24,228,19.685472800997413,1,1,2,Mountain,Standard,Mobile,0.0
1064,55.023848698523324,0.2332994391994749,6,274,50.68184740646125,2,0,1,Mountain,Basic,Mobile,0.0
263,49.85382565371538,0.6584401339123853,14,114,56.39428768241568,1,1,1,Midwest,Pro,Desktop,1.0
342,53.233451023937356,0.37021496471508214,26,261,54.153500648254706,2,1,4,Mountain,Basic,Mobile,1.0
2864,50.22042932582036,0.42690440593708656,25,428,,2,1,2,Northeast,Basic,Desktop,0.0
1598,39.0444534294332,0.6864636453709341,23,20,,1,2,5,Mountain,Enterprise,Desktop,1.0
682,74.61712524886835,0.7281943568054653,57,381,124.13982396582055,2,2,2,South,Basic,Mobile,0.0
335,47.61829540134612,0.7061091194969605,15,147,51.31639448297165,1,0,3,South,Pro,Mobile,1.0
2117,46.744621952562746,0.46949205578248765,18,240,36.58467181035568,0,2,2,South,Basic,Mobile,1.0
1178,85.2672451603204,0.10582097531021764,39,477,119.12257677414723,1,0,1,Northeast,Basic,Desktop,0.0
440,56.03181077904082,0.26227668167108176,16,215,37.293925547422425,3,0,6,Northeast,Basic,Mobile,1.0
879,39.25019107166002,0.48945153353702747,24,258,42.31174338688484,0,3,1,West,Basic,Tablet,0.0
1028,87.70174307348063,0.2192394235377156,33,459,160.8455700496675,1,1,1,Northeast,Basic,Mobile,0.0
2407,52.653958872842885,0.36695031623934293,11,191,65.67075786710132,1,0,1,Midwest,Pro,Mobile,0.0
2126,82.65580350896217,0.8202615917129382,53,294,122.47853092249815,2,0,4,Northeast,Pro,Desktop,1.0
1997,47.76083362645106,0.7541066266392615,35,155,68.08167633937083,1,2,2,Midwest,Pro,Mobile,1.0
2326,62.05847815671554,0.4989726294678543,27,319,52.251952056831875,0,0,7,Midwest,Basic,Mobile,0.0
540,79.87100353390747,0.6274275581016702,29,222,,0,2,3,Midwest,Standard,Desktop,0.0
63,35.427516980752934,0.7181157978425536,15,132,41.54183054141149,2,2,1,Midwest,Basic,Mobile,1.0
452,59.6957282263813,0.25417760876237666,21,313,39.116828851230096,2,0,3,Midwest,Basic,Desktop,1.0
1850,22.988939987073532,0.34888506530378816,0,183,56.65889006941257,0,3,0,West,Basic,Desktop,0.0
975,54.08086803239107,0.6928803333371215,28,140,49.63663582347164,2,0,3,Mountain,Standard,Mobile,0.0
1781,52.18670807688271,0.4704560991065048,24,150,36.738348305563505,1,1,1,Mountain,Standard,Mobile,1.0
89,80.56373120577089,,26,408,130.5959988395414,3,1,4,Northeast,Pro,Tablet,1.0
311,67.0664675504457,0.6396671664773615,16,305,60.24427547386007,2,0,2,South,Basic,Mobile,0.0
2907,47.484610492703474,0.6092820867443282,30,155,42.39118634507116,2,2,2,South,Pro,Mobile,0.0
610,82.76660858897974,0.428209061045575,42,413,79.36389265881422,1,0,2,Midwest,Basic,Mobile,1.0
1855,66.05390084641986,0.5674633964579452,25,340,52.68139644544924,2,1,6,South,Basic,Desktop,1.0
625,51.02696381985007,0.41893604815672675,19,318,42.615743384853715,2,2,5,Midwest,Standard,Mobile,0.0
2030,104.69762806649769,0.389762372435386,42,337,110.5091494176328,2,0,3,South,Standard,Desktop,1.0
2927,56.29823281847597,0.5924980476239055,26,252,15.629305622385232,0,0,2,Mountain,Basic,Mobile,0.0
902,40.12292844085001,0.43022258339852126,23,156,,3,1,0,Mountain,Standard,Mobile,0.0
1392,92.42088506536145,0.5187569205475902,45,370,,1,2,1,Northeast,Standard,Mobile,1.0
955,41.491990763500404,0.6207918845882914,11,86,74.75549080317373,2,2,3,Mountain,Standard,Mobile,
2585,64.78423307554513,0.9639885510207742,34,211,78.9470914948252,2,1,1,South,Pro,Desktop,0.0
111,70.58668912587082,0.132510426080378,25,481,86.23685189359657,1,0,2,South,Basic,Tablet,0.0
2149,22.638046715679558,0.514294248718411,5,152,82.99419654275718,0,2,2,West,Pro,Desktop,1.0
2226,77.4941810962629,0.13515324741575369,36,308,106.8757698607163,2,1,2,Midwest,Basic,Mobile,1.0
2412,70.02790215426137,0.9419442619128453,36,259,80.2128411518101,0,0,1,South,Standard,Mobile,1.0
940,83.7630814640799,0.4626382452284858,39,422,125.50354055973877,0,1,4,Northeast,Pro,Desktop,1.0
1474,41.04368640395303,0.7613566911316826,18,44,28.033486288949767,1,1,2,West,Pro,Desktop,1.0
101,35.8563255398365,0.812186891084107,15,72,41.602334443572516,3,1,3,Mountain,Pro,Mobile,1.0
1675,70.2129639268462,0.5095155163290046,26,393,55.695639626489516,2,1,3,Mountain,Basic,Mobile,0.0
2814,69.91520276646183,0.13067907487464084,37,293,36.2275078954226,2,0,5,Midwest,Basic,Mobile,0.0
2749,74.87331733068618,0.3974610318039154,24,336,52.46819389116342,0,1,2,Northeast,Basic,Desktop,1.0
1165,37.69643419119957,0.500454555309529,17,170,48.72554407862409,3,2,4,Mountain,Pro,Desktop,0.0
2765,59.96589116666063,0.9742567915423752,26,129,30.563768311725212,1,1,3,Northeast,Pro,,0.0
828,89.759824521391,0.2678460847269539,42,431,142.3398985761515,1,1,7,South,Basic,Mobile,1.0
1991,83.51816010912512,,45,309,120.3099510550057,1,0,2,South,Standard,Desktop,0.0
974,53.16846149697683,,22,87,63.61451507912685,2,1,4,South,Pro,Mobile,1.0
2404,76.99481574553488,0.5400170969600284,20,242,68.39777465998253,2,0,1,Northeast,Basic,,0.0
1816,77.13678507702481,0.7359610026613573,37,194,83.23076012546649,2,0,1,South,Basic,,0.0
1766,89.48331195380571,,43,420,111.33122480631049,1,3,1,Mountain,Pro,,0.0
2527,67.65021302696357,0.5060368374010143,18,256,62.27412846178252,0,1,1,Midwest,Pro,Mobile,0.0
1141,47.30294557463029,0.8619785827074289,27,57,51.09462946504459,2,3,1,Midwest,Pro,Desktop,1.0
1192,75.87188872072986,0.2150722009430031,33,434,,2,1,1,Northeast,Basic,Tablet,1.0
1185,75.8831852634341,0.5112932678878407,25,244,80.5884102739873,2,1,2,South,Basic,Mobile,0.0
699,84.16947018716878,0.38483424778724845,33,395,97.9730988470572,2,1,2,South,Standard,Mobile,0.0
799,97.13100560496237,0.3581981024408588,34,416,101.70367902392442,1,1,1,Northeast,Standard,Desktop,1.0
869,49.38109009217044,0.4266164851448191,14,252,40.25126677594502,1,1,2,Mountain,Pro,Mobile,1.0
1823,62.5576713188087,0.6590516226375124,27,214,44.107809686620946,2,0,3,South,Standard,Desktop,0.0
1895,71.32048807875155,0.749480758677049,27,206,57.77173549390651,1,1,4,Mountain,Basic,,0.0
1812,58.653345212753806,,19,236,27.57413942626014,3,1,5,Mountain,Basic,Desktop,0.0
107,62.48357502348567,,30,275,70.68530181381426,1,0,2,Midwest,Standard,Desktop,
963,66.91027112941511,0.690567110556722,22,392,,0,0,4,Midwest,Standard,,0.0
449,55.23184608519614,0.5194500511889671,25,280,37.14366655520487,2,1,1,Midwest,Standard,Desktop,1.0
707,47.54498122574745,0.4101217249391544,14,205,28.423913389202994,1,1,1,Midwest,Basic,Mobile,1.0
613,72.75637258993545,0.1572904917585362,22,324,86.71909085504362,2,1,3,Northeast,Basic,Mobile,0.0
2228,31.016559228310776,0.6543183938166057,20,99,56.36574228350172,2,1,4,Midwest,Basic,Desktop,1.0
2179,36.09528390791313,0.5819826506295064,0,28,,1,3,1,West,Standard,Mobile,1.0
569,54.46905430662602,0.7875336572933309,48,200,73.34173976740948,1,2,2,West,Pro,Desktop,0.0
684,76.82779415563594,0.6780625083576604,18,298,69.80045554888531,0,0,2,Mountain,Basic,Desktop,
1900,54.222631342187114,0.6347892016975387,15,214,62.31559568123977,1,1,2,Midwest,Standard,Mobile,0.0
1359,70.9977486586939,0.3879984268604323,23,429,75.67949462511427,2,1,4,Northeast,Basic,,0.0
2277,81.30190627553559,0.5610081231229307,46,360,90.29424868504951,1,0,2,Northeast,Standard,Mobile,0.0
2876,81.39640774385177,,32,268,69.91557972043273,0,1,3,Northeast,Basic,Tablet,
2036,82.41538799671025,0.40216181954504976,51,351,109.314306094856,0,1,4,Northeast,Standard,Mobile,1.0
2274,72.76613443267901,0.4419855653568057,33,309,,0,1,4,Northeast,Basic,Mobile,1.0
1237,80.60552923139653,0.496175364154124,46,322,131.05364063233907,1,0,4,South,Pro,Mobile,1.0
2916,71.02099998695424,0.7719267740655533,13,273,63.04386097091861,2,1,1,South,Standard,Desktop,0.0
1573,56.69462325603855,0.3243655210247383,23,291,18.002109229593056,1,0,2,Mountain,Basic,Mobile,1.0
1357,22.36967248894144,0.6111595358135841,18,140,52.19953808370507,1,2,1,Mountain,Pro,Desktop,0.0
126,91.6206900895688,0.600726979948089,43,476,114.50519353623504,1,1,3,Northeast,Standard,Mobile,0.0
1421,72.2207500242933,0.3764515950402787,31,453,72.00047294081529,2,0,1,South,Standard,Mobile,0.0
1844,67.03526682894392,0.739725233817468,24,271,,1,1,2,South,Basic,Mobile,0.0
2590,84.5943560294309,0.569264740540677,27,357,126.3040840410728,0,1,0,Northeast,Standard,Tablet,1.0
2214,81.93634731008775,0.7948270674802239,42,318,,1,0,1,Northeast,Standard,Mobile,1.0
160,72.67543021145653,0.08140728987303562,29,292,63.98119169065279,3,1,1,Midwest,Basic,Desktop,1.0
1114,52.154162169238745,0.8278939056431023,29,204,47.64214918130742,1,1,9,Mountain,Pro,Tablet,1.0
2739,88.16825901073574,0.44999300071540516,38,341,,0,0,3,South,Standard,Desktop,0.0
1665,47.650367774310965,0.3926216630736714,11,125,43.982950969777576,1,1,4,Midwest,Pro,Desktop,0.0
918,53.50264550943656,,20,230,56.96498519479753,2,1,4,Midwest,Standard,Desktop,1.0
84,60.4714191256272,0.5428888616082136,21,308,30.028718326479424,2,1,2,Midwest,Standard,Mobile,1.0
1205,75.83848970104192,,39,195,81.70611516927377,1,0,1,Northeast,Standard,,1.0
666,70.70909857069238,0.5296940759938893,36,238,75.18406284816767,1,1,3,Midwest,Standard,Mobile,0.0
2201,76.16768582516639,0.9953893239064608,28,281,99.45216277966027,2,0,3,South,Standard,Mobile,1.0
2240,68.06116921426529,,37,330,101.27416240648101,2,0,4,Midwest,Standard,Desktop,0.0
1958,68.09620857093587,0.40145239470113103,22,396,,1,0,0,South,Basic,Desktop,0.0
1934,53.76260713590094,0.8248245633404805,26,138,50.919808591663426,2,0,3,Midwest,Pro,Desktop,1.0
410,68.45105226755817,0.8746104212231973,40,266,56.10604854254419,0,1,2,Midwest,Standard,Desktop,0.0
1324,78.51543181246468,,39,344,84.77698567889986,1,1,3,South,Basic,Desktop,0.0
47,36.20842064429909,0.5906901405928479,0,82,60.548784375200796,0,2,4,West,Basic,Mobile,0.0
1572,53.60986616898466,0.4063823061550539,32,399,,2,1,1,Midwest,Basic,Desktop,0.0
348,49.92099830872007,0.8111542477714916,12,175,57.69377979948094,2,1,3,Midwest,Standard,Mobile,0.0
1509,46.448392976244776,0.6650473832422312,22,265,43.57116104942493,2,1,1,South,Basic,,1.0
2379,47.54983506395438,1.0268021416045894,26,344,37.65078542584546,0,2,4,Midwest,Standard,Desktop,0.0
867,43.82323113429509,0.6402429339979233,6,187,51.948742645088196,0,0,2,Mountain,Pro,Mobile,1.0
301,28.897771223135376,0.7789396946078775,31,277,,1,2,2,Mountain,Pro,Mobile,1.0
2426,87.6026141256466,0.4407723344569122,26,325,117.8049402626807,2,1,2,Northeast,Basic,Tablet,0.0
426,64.18561678654734,0.6280658711094846,27,306,59.86118580153026,2,1,2,Midwest,Basic,Mobile,1.0
2707,59.40471843745444,0.15026027496380512,22,402,44.10305458707898,2,0,3,South,Basic,Desktop,1.0
2418,28.994228363076267,0.7758982818654695,10,121,49.90457212426042,1,1,3,West,Basic,Mobile,0.0
2427,67.7649343601733,0.5670483225834853,36,133,49.18609134606598,0,1,4,Midwest,Standard,Mobile,0.0
64,67.584051246473,0.9730614259238213,27,128,60.72552338511973,3,1,3,Midwest,Standard,Desktop,1.0
977,74.01592160814344,0.2736019656812891,30,321,76.01686862341978,2,1,2,Midwest,Standard,Desktop,
2871,42.00557543792956,0.6126519717958026,35,77,57.725655664285526,3,2,2,West,Basic,Desktop,0.0
2895,41.54700198935038,0.9635680996734222,12,278,76.78646627488757,2,2,4,Midwest,Standard,Mobile,0.0
2810,40.147464748119134,0.4760249969691918,20,227,39.47717630949818,1,1,3,Mountain,Basic,Mobile,1.0
2059,56.08296073668775,0.9387311890025871,36,254,50.948226231756685,3,1,3,Midwest,Basic,Mobile,
26,61.38312210907088,0.7461899711903024,41,161,57.52686396948817,1,0,5,South,Basic,Mobile,0.0
1832,80.34888247953488,0.46217080849671144,19,237,104.58439430675818,1,2,1,Midwest,Basic,Mobile,0.0
1571,41.63630563345143,1.0040307559414448,22,145,35.64093415191212,1,0,2,Mountain,Standard,Mobile,0.0
150,71.03389850288433,0.7407557537962004,25,286,68.50535849953395,2,0,1,South,Basic,Mobile,0.0
803,66.404922402541,0.3702841421518014,32,303,51.72037423015324,1,1,5,Mountain,Basic,Mobile,0.0
2419,45.80610026063678,0.6331869578147478,12,198,,2,1,1,Midwest,Standard,Mobile,1.0
1875,41.584781610206356,0.8896263751834348,23,114,53.42005382377879,1,1,1,Midwest,Pro,Mobile,
1593,85.08864352967905,0.687068235719656,47,390,,0,0,1,Midwest,Basic,Tablet,1.0
1778,62.743414920552766,0.35598080650380354,8,330,47.32324838127852,2,0,1,Midwest,Pro,Mobile,1.0
846,59.90056608970638,0.40001584041368254,18,400,54.417508279971536,2,1,0,South,Basic,Mobile,0.0
645,46.146362922855374,0.6447623983341727,13,249,60.465795770137234,0,0,5,Midwest,Pro,Mobile,1.0
163,83.19743658901815,0.6538271872533764,43,278,,2,1,1,Northeast,Basic,Mobile,0.0
2382,54.94482111861019,0.7646771832732342,2,147,50.1714521377866,1,1,0,South,Standard,Mobile,1.0
2292,90.25293469502027,0.4600176378294279,61,392,122.80390331593351,1,0,4,Northeast,Basic,Desktop,1.0
1716,85.27322493854922,,41,441,108.02567340940232,3,1,1,Northeast,Standard,Mobile,
464,64.95684002267451,0.675339744305486,26,337,61.95292506030181,3,0,3,Midwest,Standard,Mobile,0.0
333,50.79220885981608,0.9083844164531215,36,113,32.534143882487875,1,1,4,Mountain,Standard,Desktop,0.0
2333,79.60763778629271,0.3084103786465816,34,437,102.54103370217273,2,1,5,South,Basic,Mobile,0.0
2335,64.69403712382581,0.7449591121792686,22,281,51.22931275606926,0,0,3,Northeast,Basic,Mobile,1.0
2924,53.65677496132381,0.8434952653051226,12,199,47.66980769360465,1,1,1,West,Pro,Desktop,1.0
1739,71.77315483604706,0.30703367692408023,15,367,56.54252303715646,1,1,0,Midwest,Pro,Mobile,0.0
1270,41.6629026508172,0.8970471211083972,18,131,38.58792520820448,3,2,3,Mountain,Pro,Mobile,1.0
1655,34.338372037566266,1.005784698358691,16,236,58.21177452130149,2,1,2,West,Pro,Mobile,1.0
2517,58.62104071504769,,32,115,38.54852902400727,1,0,1,Mountain,Pro,Desktop,0.0
800,47.635413103593976,0.9905470548253328,10,231,,0,0,4,Midwest,Standard,Mobile,0.0
988,74.80827948087583,0.3483108731976041,38,360,51.49552199841066,1,0,1,South,Standard,Desktop,0.0
2254,68.43288528526014,0.27413183903359495,8,151,42.17803912921653,2,1,3,Midwest,Basic,Mobile,0.0
2063,66.40593956233265,0.913623035045511,33,381,83.02165567781107,2,1,1,Midwest,Standard,,1.0
1480,73.28521963972874,0.6604349823291006,41,414,,2,1,6,South,Standard,Desktop,1.0
2083,54.88627077063429,0.07357022095610494,18,346,45.93088043787492,1,1,2,Midwest,Basic,Desktop,0.0
2582,51.102000450526056,0.48645519444464524,14,145,53.53285681301249,2,0,2,West,Basic,Mobile,0.0
308,55.272870810714906,0.19696772991947212,30,423,42.2797877704942,2,1,3,Midwest,Basic,Mobile,1.0
892,15.975153216041967,0.8647494096951367,13,59,83.01654252506202,2,4,3,West,Basic,Desktop,0.0
1240,57.53882283341808,0.27363475025616835,21,316,48.73232000876479,1,1,3,Midwest,Standard,Mobile,0.0
261,58.76244326077933,0.7132620905869144,27,467,32.735569374692695,1,1,5,Midwest,Basic,,0.0
2993,68.57558697993616,0.3890406695758526,11,323,73.40858729181761,1,1,5,Midwest,Basic,Mobile,
2222,55.93624942028139,0.9485451764077282,31,128,37.193674408780055,2,0,2,West,Standard,Desktop,0.0
5,53.81347093811331,0.302649332172664,22,261,,1,1,4,Midwest,Basic,Mobile,0.0
2611,61.16803200644715,0.7186871158711937,33,292,50.30380043785565,2,2,6,Mountain,Pro,Desktop,1.0
364,85.49780993457219,0.2737825995922966,41,225,106.45410083433745,1,1,2,Northeast,Basic,Mobile,0.0
2991,61.06950422270786,0.39517439252527004,30,334,49.00829369413664,1,0,3,Midwest,Basic,Mobile,0.0
2709,62.278205186118825,0.16499660990928888,37,317,,1,2,1,Northeast,Standard,Desktop,0.0
1361,62.466712063523616,0.47037929520875754,19,190,53.30865986333632,0,1,2,South,Basic,Tablet,1.0
2340,31.73588704835308,0.7874913436707447,26,199,40.62120460024498,1,0,4,West,Pro,Mobile,1.0
2750,50.380095378406125,0.6944647579698677,19,185,55.32344428152231,1,1,4,Mountain,Pro,,0.0
795,70.22889694969521,0.827521773644396,45,182,51.310308468878425,2,0,4,South,Pro,Desktop,1.0
2310,45.484989337880116,0.5940417913056439,15,263,50.14674052214864,1,0,7,Mountain,Pro,Mobile,0.0
2684,80.7411340140064,0.6441200157966773,28,297,114.61946628504762,3,1,2,Northeast,Standard,Desktop,0.0
1626,75.72745379697234,0.4270104958160305,24,311,95.10640509339471,2,1,7,Northeast,Basic,Mobile,1.0
933,43.765606271487,0.5475678711858254,15,289,38.31032000253285,1,2,0,West,Standard,,0.0
1945,50.356320030780054,0.558344613998156,43,146,56.763237908627254,1,1,0,South,Standard,Desktop,1.0
1015,66.0532784659175,0.5568312564119554,24,219,53.18777663864169,1,0,1,Midwest,Standard,Desktop,1.0
104,60.38560864469797,0.2958861621267001,26,392,25.41316244212185,3,1,2,South,Basic,Mobile,0.0
1985,66.31227843482802,0.6686902089578284,29,321,64.74618781688801,1,0,2,Midwest,Standard,,0.0
1333,30.22142570626118,0.7954744145930238,9,20,64.60724830608027,2,0,4,Mountain,Standard,Desktop,0.0
2547,67.26986623563619,0.8350197916459381,18,216,43.21071930412099,1,0,1,Mountain,Basic,Mobile,0.0
1476,44.71229254622492,,14,206,,1,0,1,West,Standard,,0.0
251,26.788710583647685,0.38017311843723967,4,264,70.56546616100347,1,2,0,West,Standard,Mobile,0.0
2531,43.08523556297996,,38,194,33.662873554030504,2,1,0,Midwest,Pro,Desktop,1.0
110,80.24703478001695,0.5796285772105583,22,303,49.40444431142239,2,0,1,Midwest,Pro,Desktop,1.0
1204,43.59276114746091,0.9407703938124201,18,133,68.4739295150123,1,2,3,West,Standard,Desktop,
2664,61.36956683114123,0.5378021736819468,43,33,,1,0,3,Midwest,Basic,Tablet,1.0
177,51.90910300845067,0.7219213477524683,23,23,,2,1,1,Midwest,Standard,Desktop,0.0
1545,60.944896459051066,0.92944201185198,29,294,53.02755093534255,1,0,0,Midwest,Standard,Desktop,
1785,47.44034228855533,,24,56,59.90603343465301,1,0,1,South,Standard,Desktop,0.0
385,15.604472597638564,0.8044800330809834,0,233,92.86618476777156,0,2,2,West,Enterprise,Desktop,0.0
113,43.71386601516901,0.7178321408543974,4,303,50.668289266488145,0,2,3,Mountain,Pro,Mobile,1.0
2147,59.73073928787208,0.7665020998000178,22,296,52.21778623924113,2,1,5,Mountain,Basic,Mobile,1.0
2152,68.43975855290837,,28,287,50.01095369383573,3,0,2,Midwest,Basic,Mobile,0.0
2743,67.66088449373005,0.3925535783084354,38,357,71.80882232536746,3,1,1,Midwest,Basic,Mobile,0.0
1277,58.275085648726446,0.5890820549516835,49,296,75.81536542434955,1,1,3,Mountain,Pro,Desktop,0.0
2877,45.56173064264281,,34,219,43.942755770932344,2,1,1,South,Pro,Tablet,1.0
471,57.746490229547575,0.26673179492948645,13,295,41.20270897609691,4,0,2,South,Basic,Desktop,
735,100.73649209924747,0.5507549358528325,17,500,110.01156820970574,2,1,1,South,Standard,Desktop,0.0
2272,54.262200945511275,,6,342,48.64541940486973,1,1,4,Midwest,Basic,Mobile,0.0
2922,100.16975540701317,0.6614991246629048,34,320,139.12991921434315,2,0,4,South,Basic,Mobile,0.0
640,48.09719478410309,0.3464837363806386,8,195,22.17779746368986,0,0,3,Midwest,Pro,,1.0
1826,87.45566423140552,0.5873797864365622,35,397,95.6954940298744,3,1,3,Midwest,Basic,Mobile,1.0
2606,89.89608234378161,0.5811675836003243,36,396,167.91443202364417,1,2,3,Northeast,Standard,Mobile,1.0
966,49.90311865534308,0.5846535681997236,22,215,37.40672276655099,0,1,5,Mountain,Basic,Mobile,0.0
802,69.58305790562996,,40,326,99.07226422455096,1,3,4,South,Basic,Mobile,0.0
2473,59.504122512565424,0.2737801242663262,25,160,,2,1,3,Midwest,Basic,Mobile,0.0
2822,65.86248511439423,0.5686449265463345,29,171,53.749643672934354,0,0,3,Northeast,Standard,,0.0
1070,64.42520578112908,1.039631280913788,23,143,35.991384533646226,0,1,4,Midwest,Standard,Desktop,1.0
515,76.01480650826595,0.28014316545933265,23,256,86.46711970049813,1,0,3,Northeast,Basic,Desktop,1.0
523,44.904651066817394,0.7873788372491323,12,137,52.20493449915172,2,1,3,Midwest,Standard,Mobile,0.0
1019,50.38067783219904,1.029756241882335,29,230,52.68880734889112,1,1,0,West,Pro,Mobile,0.0
293,82.53482770484506,0.5937364526796108,33,439,108.27527424296845,0,1,0,Northeast,Pro,Mobile,0.0
659,49.58389024891778,0.4637675140315804,17,230,42.08515992298622,1,1,2,Mountain,Standard,,0.0
2909,40.53598041643075,0.6647408299990123,6,190,46.51401073592783,1,0,2,Midwest,Basic,Mobile,1.0
92,24.321430476048096,1.1344944025533057,18,278,48.6989238467671,2,1,2,West,Pro,Mobile,0.0
268,89.9867943795369,0.7151884819182218,37,307,126.92760394353724,0,1,2,South,Basic,Desktop,0.0
197,72.1324097220745,0.7105014138240149,28,187,46.59569974263074,1,0,2,South,Standard,Desktop,0.0
2304,37.64115914106801,0.7143713154159665,18,20,68.87450303969578,1,1,1,West,Basic,Mobile,1.0
2420,52.55905390670498,0.5160758877683704,5,180,25.12007870329079,2,1,1,Mountain,Basic,Desktop,1.0
2963,55.87546991362775,0.5025569439479711,23,248,32.40996558613507,1,1,3,Mountain,Standard,Mobile,0.0
1262,30.00149003578598,0.5970382121457101,20,144,,1,3,2,Mountain,Standard,Mobile,0.0
2646,76.87916089201559,0.5422298689432704,16,496,73.59067851459831,2,1,3,South,Basic,Desktop,1.0
16,63.15480572446909,0.8687326012324034,22,299,55.126592857661834,2,0,1,Midwest,Standard,Mobile,0.0
40,32.10233383678508,0.8164450330949066,14,118,82.08348795291622,1,1,3,West,Pro,Tablet,0.0
543,54.092254759638784,0.38831158015523165,4,262,61.11348214538607,3,0,4,Midwest,Standard,Desktop,0.0
231,65.67177998092433,0.2111290146001258,38,269,46.94063117229977,2,1,1,Midwest,Standard,Mobile,
962,79.51520242499834,0.6784691520297591,25,207,56.29977851636805,2,2,1,Northeast,Standard,Mobile,0.0
785,59.6944714541838,0.32597610543958533,33,267,40.421750132846384,3,0,4,Mountain,Basic,Mobile,0.0
420,38.16577225267666,0.9453454086836258,8,151,22.06799285956416,3,2,4,Mountain,Pro,Mobile,0.0
2868,32.71455198046614,,0,226,82.42805916570506,2,1,4,Mountain,Basic,Mobile,1.0
212,74.19846117172852,0.9079143874941857,36,202,98.51893329331403,1,2,4,Midwest,Pro,Mobile,0.0
265,47.58160969209661,,29,128,,1,1,3,West,Standard,Desktop,1.0
1069,66.03220715983508,0.5140667285468293,26,457,74.68075086727617,1,0,2,Midwest,Basic,Mobile,1.0
900,70.97345242333867,0.5487604080160096,18,309,70.28058559829321,3,1,2,Northeast,Standard,Desktop,1.0
837,34.33619476447898,0.20084586673860336,6,186,,2,2,6,West,Standard,Desktop,
1551,55.37934011479321,1.0855707328233228,17,72,50.74008656295725,0,0,3,Midwest,Basic,Mobile,0.0
2608,54.931330076313785,0.8108444845637091,29,167,37.1400344587012,0,0,3,Midwest,Standard,Mobile,0.0
1676,77.7842219258734,0.8657810488904063,37,422,122.84574116151613,2,1,2,Northeast,Pro,Mobile,0.0
2388,81.68846550621011,0.39439328043688127,40,362,99.04027955998697,2,0,1,Northeast,Basic,Mobile,1.0
2737,32.1926138228077,0.588076163856787,3,137,,2,3,1,Midwest,Basic,Mobile,1.0
2392,57.37466352390733,0.9764743945340723,18,189,52.6832652250698,2,3,2,Mountain,Standard,Mobile,1.0
297,35.30821057523019,0.7675657954172777,0,132,58.769494225712776,1,1,3,West,Pro,Desktop,1.0
2085,78.33111536734513,0.5882032149714115,32,323,,1,0,4,Northeast,Standard,Desktop,1.0
2249,72.20213039567507,0.2494517123683349,3,311,44.47163446931379,1,0,3,Midwest,Standard,Desktop,0.0
2552,97.89045741574523,0.6064406016452749,36,342,110.97467928201912,3,0,2,South,Enterprise,Mobile,1.0
630,50.70055032771361,0.39960237576230284,23,419,42.45315722292952,2,2,3,South,Pro,Desktop,0.0
1602,51.67362267263513,0.5725649365438867,24,222,50.82134389052597,2,1,0,Mountain,Basic,Mobile,0.0
2477,78.30020322925768,0.1756585596515243,18,445,,2,0,1,South,Basic,Tablet,1.0
2829,74.97102938946846,0.6197843813515967,43,290,90.90818830627694,3,1,2,Northeast,Basic,Mobile,0.0
2861,58.54754279287832,0.8157297360584844,41,267,55.073333099251094,1,1,1,South,Pro,Desktop,0.0
2786,85.64748939228988,0.1738001269005228,13,238,73.23265781424165,3,0,5,South,Standard,Desktop,
535,49.72196858097169,0.6135177449974366,6,20,69.41358201917159,1,2,4,Mountain,Basic,Mobile,1.0
77,42.65211011009344,0.577969104275937,21,37,80.88785626079121,2,2,1,West,Standard,Mobile,0.0
2507,83.89397397081156,0.44014786710667314,37,317,86.58282849887343,1,1,0,Northeast,Basic,Mobile,0.0
